0876 //ID	Item Name	ICON	Item Model	Lance Texture	Carsise Texture	Phyllis Texture	Ami Texture	Ship Symbol	ship siz number	Type	obtain prefix rate	set ID	Forging Level	Stable value	only ID	Tradeable Or Not	picked	Discard	Confirm to delete	stackable	is it instantiation	SELLING PRICE	Size	Character Level	Class	Character Nick	Character Reputation	item can equip location	item switch location	item obtain into location determine	Str modulus bonus	Agi modulus bonus	Dex modulus bonus	Con modulus bonus	Spr modulus bonus	Luk modulus bonus	ASPD Bonus	????????	?????????	?????????	Percent Def Bonus	Percent HP Bonus	Percent SP  Bonus	flee modulus bonus	Hit modulus bonus	crt modulus bonus	mf modulus bonus	hrec modulus bonus	srec modulus bonus	mspd modulus bonus	col modulus bonus	Strconstant bonus	Agiconstant bonus	Dexconstant bonus	Conconstant bonus	Staconstant bonus	Lukconstant bonus	????????	????????	?????????	?????????	??????	Max HP constant bonus	Mxspconstant bonus	fleeconstant bonus	hitconstant bonus	crtconstant bonus	mfconstant bonus	hrecconstant bonus	srecconstant bonus	mspdconstant bonus	colconstant bonus	Physical Resist	item left hand exert identifier	Item Energy	Durability	Max instantiation hole value	Ship durability recovered	can contain cannon quantity	ship member count	member label	Cargo Capacity	Fuel consumption	Cannonball Path of Flight speed	ship movement speed	usage effect	display effect	item bind effect	item bind effect dummy	Display item effect (item put at object slot 1 to show effect)	item drop model effect	item usage effect	Description (Item level)	Remark
6157	Ice Holy Bandana	e1306	10110001	0	0	0	0003551001	0	0	20	0	0	0	4	1	1	1	1	1	1	1	65874	4,-2,-2,-2	85	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6158	Ice Holy Robe	e1297	10110002	0	0	0002541002	0003551002	0	0	22	0	0	0	4	1	1	1	1	1	1	1	105649	3,4,-2,-2	85	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	28,38	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,22	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6159	Ice Holy Gloves	e1298	10110003	0	0	0002541003	0003551003	0	0	23	0	0	0	4	1	1	1	1	1	1	1	71550	3,4,-2,-2	85	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	22,32	0,0	0,0	0,0	63,73	0,0	0,0	0,0	8,18	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6160	Ice Holy Boots	e1299	10110004	0	0	0002541004	0003551004	0	0	24	0	0	0	4	1	1	1	1	1	1	1	71550	3,4,-2,-2	85	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	27,37	0,0	0,0	60,70	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6161	Ice Spirit  Bandana	e1306	10110001	0	0	0	0003551001	0	0	20	0	0	0	4	1	1	1	1	1	1	1	65874	4,-2,-2,-2	85	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6162	Ice Magic Robe	e1297	10110002	0	0	0002541002	0003551002	0	0	22	0	0	0	4	1	1	1	1	1	1	1	105649	3,4,-2,-2	85	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	30,40	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,22	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6163	Ice Spirit Gloves	e1298	10110003	0	0	0002541003	0003551003	0	0	23	0	0	0	4	1	1	1	1	1	1	1	71550	3,4,-2,-2	85	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	22,32	0,0	0,0	0,0	63,73	0,0	0,0	0,0	8,18	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6164	Ice Spirit Boots	e1299	10110004	0	0	0002541004	0003551004	0	0	24	0	0	0	4	1	1	1	1	1	1	1	71550	3,4,-2,-2	85	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	27,37	0,0	0,0	60,70	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6165	Sealed Aurora Sword	w0375	10100001	01010071	0	03010113	0	0	0	1	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,6,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12,12	0,0	0,0	8,8	0,0	0,0	0,0	0,0	287,293	311,315	0,0	0,0	0,0	14,14	20,20	0,0	0,0	8,8	0,0	0,0	0,0	0,0	1	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6166	Sealed Crusaders Shield	w0376	10100011	01110072	02110072	03110072	0	0	0	11	0	0	0	4	1	0	1	0	1	1	1	50000	1,2,-2,-2	95	1,8,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	6,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7,7	0,0	0,0	12,12	0,0	0,0	0,0	0,0	0,0	0,0	75,75	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,12	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6167	Sealed Bane Bow	w0377	10100003	01030073	0	03030073	0	0	0	3	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	6,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	16,16	10,10	0,0	0,0	0,0	0,0	345,348	351,355	0,0	200,200	0,0	0,0	35,35	0,0	0,0	8,8	0,0	70,70	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6168	Sealed Judgment Shot	w0378	10100004	01040074	0	03040074	0	0	0	4	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	17,17	11,11	0,0	0,0	0,0	0,0	538,541	615,618	0,0	240,240	0,0	0,0	0,0	7,7	0,0	7,7	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6169	Sealed Dreadful Dagger	w0379	10100007	01070075	0	03070075	04070075	0	0	7	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,4,-2	95	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	200	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0,0	0,0	0,0	10,10	24,24	0,0	0,0	0,0	302,307	365,369	0,0	0,0	200,200	0,0	0,0	0,0	0,0	0,0	7,7	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6170	Sealed Aegis Sword	w0380	10100002	0	02020076	0	0	0	0	2	0	0	0	4	1	0	1	0	1	1	1	50000	2,-2,-2,-2	95	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25,25	0,0	0,0	8,8	0,0	0,0	0,0	0,0	571,576	643,649	35,35	0,0	0,0	0,0	35,35	0,0	0,0	7,7	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6171	Sealed Redemption Staff	w0381	10100009	0	0	03090077	04090077	0	0	9	0	0	0	4	1	0	1	0	1	1	1	50000	3,4,-2,-2	95	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	80	0	0	0,0	0,0	0,0	9,9	20,20	0,0	0,0	0,0	314,318	375,379	0,0	0,0	250,250	0,0	25,25	0,0	0,0	0,0	10,10	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6172	Sealed Amulet Staff	w0381	10100009	0	0	03090077	04090077	0	0	9	0	0	0	4	1	0	1	0	1	1	1	50000	3,4,-2,-2	95	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0,0	0,0	0,0	7,7	20,20	0,0	0,0	0,0	321,326	383,387	0,0	0,0	240,240	0,0	30,30	0,0	0,0	0,0	8,8	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A weapon of legacy will grant feral attack after the seals upon them are removed.	0
6173	Sealed Redemption of Epic Prowess	e1281	10110001	0000441001	0	0002461001	0	0	0	20	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	4,4	4,4	4,4	4,4	0,0	0,0	0,0	0,0	0,0	40,40	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6174	Sealed Guard of Epic Prowess	e1282	10110002	0000441002	0	0002461002	0	0	0	22	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	120	120	0	0	0	0	0	170	0	0	0	0,0	10,10	10,10	10,10	0,0	0,0	0,0	0,0	0,0	0,0	100,110	350,350	0,0	0,0	0,0	4,4	0,0	5,5	2,2	0,0	0,0	29,30	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6175	Sealed Bless of Epic Prowess	e1283	10110003	0000441003	0	0002461003	0	0	0	23	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	6,6	6,6	6,6	0,0	0,0	30,30	0,0	0,0	0,0	60,70	100,100	0,0	0,0	85,89	0,0	0,0	4,4	2,2	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6176	Sealed Mercy of Epic Prowess	e1284	10110004	0000441004	0	0002461004	0	0	0	24	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	6,6	6,6	6,6	0,0	0,0	0,0	0,0	0,0	0,0	45,50	100,100	0,0	90,95	0,0	0,0	0,0	4,4	2,2	40,40	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6177	Sealed Redemption of Honor	e1281	10110001	0000441001	0	0002461001	0	0	0	20	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	4,4	4,4	4,4	4,4	0,0	0,0	0,0	0,0	0,0	40,40	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6178	Sealed Guard of Honor	e1282	10110002	0000441002	0	0002461002	0	0	0	22	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	120	120	0	0	0	0	0	170	0	0	0	10,10	10,10	0,0	10,10	0,0	0,0	0,0	0,0	0,0	0,0	110,120	400,400	0,0	11,11	0,0	0,0	0,0	5,5	2,2	0,0	0,0	31,32	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6179	Sealed Bless of Honor	e1283	10110003	0000441003	0	0002461003	0	0	0	23	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,6	6,6	0,0	6,6	0,0	0,0	0,0	0,0	0,0	0,0	65,75	110,110	0,0	7,7	80,85	0,0	0,0	4,4	2,2	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6180	Sealed Mercy of Honor	e1284	10110004	0000441004	0	0002461004	0	0	0	24	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,-2,-2	95	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6,6	6,6	0,0	6,6	0,0	0,0	0,0	0,0	0,0	0,0	50,55	110,110	0,0	90,95	0,0	0,0	0,0	4,4	2,2	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6181	Sealed Redemption of Sacrifice	e1285	10110001	0	0001451001	0	0	0	0	20	0	0	0	4	1	0	1	0	1	1	1	50000	2,-2,-2,-2	95	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	4,4	4,4	4,4	4,4	0,0	0,0	0,0	0,0	0,0	40,40	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6182	Sealed Guard of Sacrifice	e1286	10110002	0	0001451002	0	0	0	0	27	0	0	0	4	1	0	1	0	1	1	1	50000	2,-2,-2,-2	95	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	150	180	0	0	0	0	0	220	0	0	0	18,18	0,0	0,0	12,12	0,0	0,0	0,0	0,0	0,0	0,0	130,130	380,380	0,0	0,0	0,0	0,0	0,0	7,7	0,0	0,0	0,0	34,35	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6183	Sealed Bless of Sacrifice	e1287	10110003	0	0001451003	0	0	0	0	23	0	0	0	4	1	0	1	0	1	1	1	50000	2,-2,-2,-2	95	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,8	0,0	0,0	8,8	0,0	0,0	0,0	0,0	14,14	0,0	70,80	150,150	0,0	0,0	80,85	0,0	0,0	6,6	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6184	Sealed Mercy of Sacrifice	e1288	10110004	0	0001451004	0	0	0	0	24	0	0	0	4	1	0	1	0	1	1	1	50000	2,-2,-2,-2	95	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8,8	0,0	0,0	8,8	0,0	0,0	0,0	0,0	0,0	0,0	55,60	150,150	0,0	60,65	0,0	0,0	0,0	4,4	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6185	Sealed Redemption of Justice	e1289	10110001	0000441001	0	0002461001	0003471001	0	0	20	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,4,-2	95	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	4,4	4,4	4,4	4,4	0,0	0,0	0,0	0,0	0,0	40,40	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6186	Sealed Guard of Justice	e1290	10110002	0000441002	0	0002461002	0003471002	0	0	22	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,4,-2	95	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	120	120	0	0	0	0	0	0	400	0	0	0,0	0,0	0,0	12,12	16,16	0,0	0,0	0,0	0,0	0,0	100,110	250,250	200,200	0,0	0,0	0,0	0,0	4,4	3,3	16,16	0,0	29,30	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6187	Sealed Bless of Justice	e1291	10110003	0000441003	0	0002461003	0003471003	0	0	23	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,4,-2	95	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	8,8	8,8	0,0	0,0	0,0	0,0	0,0	60,70	80,80	80,80	0,0	85,89	0,0	0,0	3,3	3,3	0,0	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
6188	Sealed Mercy of Justice	e1292	10110004	0000441004	0	0002461004	0003471004	0	0	24	0	0	0	4	1	0	1	0	1	1	1	50000	1,3,4,-2	95	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	8,8	8,8	0,0	0,0	0,0	0,0	0,0	45,50	80,80	80,80	75,85	0,0	0,0	0,0	3,3	3,3	20,20	0,0	0,0	0	7000,7000	49,49	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Divinity Gear pieces will grant feral attack after the seals upon them are removed.	0
